FileName,observable_repeatInterval,observable_repeatdose,Time,parameter_lambdaPhys,parameter_numberPerNanomole,parameter_RepeatCount,parameter_RepeatTimeInterval,parameter_Tumor1VolumeCoeff,Vein_species_Hot,Vein_species_Cold,observable_Tumor1_TotalHot,observable_Tumor2_TotalHot,observable_TumorTotalHot,observable_KidneyTotalHot,observable_SGTotalHot,observable_LiverTotalHot,observable_ProstateTotalHot,observable_SpleenTotalHot,observable_RedMarrowTotalHot,observable_BoneTotalHot,observable_TIA_TumorTotal,observable_TIA_Kidney,observable_TIA_SG,observable_TIA_Liver,observable_TIA_Spleen,observable_TIA_RedMarrow,observable_HotStuffBlood,observable_BloodTIA
SimDataResults_326.csv,300.0,2.0,1.90328034129853,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.429499050206203,4.52871084108282,0.0025664975153389,0.160624388023605,0.0025664975153389,0.100693834148267,0.0032426743840898,1.30081073218624,0.0025440782603226,0.0540206131894637,0.212178848449142,0.242819013058168,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.429499050206203,190455178781.818
SimDataResults_326.csv,300.0,2.0,2.02439072195178,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.422090064975111,4.3971316607908,0.0026518683769223,0.164846420743731,0.0026518683769223,0.102904265119004,0.003359199352741,1.32535233038029,0.0026346686329461,0.0523405759676355,0.216948930977528,0.248603880264031,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.422090064975111,190455178781.818
SimDataResults_326.csv,300.0,2.0,2.14550110260504,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.415655559604868,4.28998652435913,0.0027342997532926,0.168861541429542,0.0027342997532926,0.105014271082198,0.0034722667057447,1.34597222902632,0.0027225920236078,0.0507869982531911,0.221352760283497,0.254075090006233,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.415655559604868,190455178781.818
SimDataResults_326.csv,300.0,2.0,2.26661148325829,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.409968842696712,4.200745258448,0.0028140243007723,0.172683454751042,0.0028140243007723,0.107029219281035,0.0035821733201934,1.36314262547637,0.0028080744376955,0.0493511249686421,0.225421859441971,0.259252838871131,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.409968842696712,190455178781.818
SimDataResults_326.csv,300.0,2.0,2.45837298096178,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.40212360965451,4.08568732564845,0.0029351966631542,0.178369020005451,0.0029351966631542,0.110037569273519,0.0037503316761108,1.38422266853912,0.0029388907873503,0.0472963692857753,0.231245034519461,0.266895823486019,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.40212360965451,190455178781.818
SimDataResults_326.csv,300.0,2.0,2.65013447866526,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.39528655032414,3.99153536836978,0.0030507743294238,0.183644407264207,0.0030507743294238,0.112839585763052,0.0039120664729102,1.39901219016579,0.0030647351451445,0.0454794197683494,0.236391956542327,0.273917892911286,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.39528655032414,190455178781.818
SimDataResults_326.csv,300.0,2.0,2.84189597636874,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.389173604678661,3.91104234405418,0.0031613329063165,0.188547607788429,0.0031613329063165,0.115452846511031,0.0040680928803141,1.40861000157101,0.0031861568430674,0.043867891202139,0.240942114192329,0.280379582227257,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.389173604678661,190455178781.818
SimDataResults_326.csv,300.0,2.0,3.03365747407223,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.383617672653074,3.84033493448786,0.0032673515034326,0.193111634841613,0.0032673515034326,0.117893085450495,0.0042190010522915,1.41389921975941,0.0033036103838653,0.0424332065306359,0.244962240862798,0.286334012237142,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.383617672653074,190455178781.818
SimDataResults_326.csv,300.0,2.0,3.22541897177571,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.378507749191506,3.77702265905137,0.0033692392692985,0.19736558419001,0.0033692392692985,0.120174284504834,0.0043652923721799,1.41560907927492,0.0034174824215812,0.0411509897303992,0.248509757991035,0.291827942771403,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.378507749191506,190455178781.818
SimDataResults_326.csv,300.0,2.0,3.54956107192464,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.370676484749285,3.68257907833623,0.0035330135597511,0.203920246431509,0.0035330135597511,0.123702045783816,0.0046032244747811,1.41197238179476,0.003602707168952,0.0392761406558344,0.253564903724101,0.300177660284947,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.370676484749285,190455178781.818
SimDataResults_326.csv,300.0,2.0,3.87370317207357,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.363615265794254,3.59921792662851,0.0036874158409838,0.20976881459454,0.0036874158409838,0.126862576107605,0.0048309208111683,1.40221659435044,0.0037799804955202,0.0376984659200274,0.257614270757603,0.30749781781695,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.363615265794254,190455178781.818
SimDataResults_326.csv,300.0,2.0,4.1978452722225,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.357156126041306,3.52409144405045,0.0038335997131846,0.215000468549835,0.0038335997131846,0.129699643993776,0.0050497697871547,1.38816351265983,0.0039503755066259,0.0363556162857395,0.26082321026733,0.313928673552441,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.357156126041306,190455178781.818
SimDataResults_326.csv,300.0,2.0,4.52198737237143,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.351197956522428,3.4557369621753,0.003972476138715,0.219688176187693,0.003972476138715,0.13224940384045,0.0052608574566732,1.3711557560485,0.0041147322784704,0.0352009700243125,0.263323489267221,0.319583767784556,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.351197956522428,190455178781.818
SimDataResults_326.csv,300.0,2.0,4.84612947252036,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.345667316153337,3.39311868578629,0.0041047829954585,0.223892766476972,0.0041047829954585,0.134542251711893,0.0054650553526537,1.3522038150249,0.0042737252638009,0.0341987492175533,0.265222519120314,0.32455681435923,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.345667316153337,190455178781.818
SimDataResults_326.csv,300.0,2.0,5.39315046319635,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.337149969815903,3.29817446873166,0.0043147549197766,0.23002842550303,0.0043147549197766,0.137897636343022,0.0057958860501443,1.31775278793031,0.0045313109631728,0.0327809095144974,0.26729596166314,0.331608711390533,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.337149969815903,190455178781.818
SimDataResults_326.csv,300.0,2.0,5.94017145387235,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.329472374077156,3.21402551098194,0.004510051344019,0.235136039195263,0.004510051344019,0.140698010477662,0.0061117703588767,1.28248670890959,0.0047772416269651,0.031617647790955,0.268245786685149,0.337244512926747,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.329472374077156,190455178781.818
SimDataResults_326.csv,300.0,2.0,6.48719244454835,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.322489863262825,3.13861572948551,0.0046924371535952,0.23937654000399,0.0046924371535952,0.143026721170506,0.0064146957465407,1.24797102159712,0.0050130582803726,0.0306395909665212,0.268327990987209,0.341701913727565,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.322489863262825,190455178781.818
SimDataResults_326.csv,300.0,2.0,7.03421343522434,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.316102992903154,3.07056906609883,0.0048632341614956,0.242876068219113,0.0048632341614956,0.14495014951016,0.0067061057083146,1.21500816730498,0.0052398815413953,0.029801459635163,0.267730892873872,0.345163071755913,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.316102992903154,190455178781.818
SimDataResults_326.csv,300.0,2.0,7.58123442590034,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.310233622277366,3.0088127059213,0.0050234931443521,0.245737788754716,0.0050234931443521,0.146523230548009,0.0069871138664714,1.18398478934527,0.0054585768680176,0.0290718973510401,0.266599402976766,0.347774171386573,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.310233622277366,190455178781.818
SimDataResults_326.csv,300.0,2.0,8.43329111388337,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.301974319725968,2.92313439419002,0.0052540962749777,0.249120514077621,0.0052540962749777,0.148380916431642,0.0074061164671742,1.13981137861083,0.0057846010767845,0.0281019520954885,0.264028220147551,0.350420283332213,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.301974319725968,190455178781.818
SimDataResults_326.csv,300.0,2.0,9.28534780186641,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.294613817779537,2.84789737893746,0.0054639570210583,0.251434409638781,0.0054639570210583,0.149646711807112,0.0078047630590172,1.10076940233173,0.0060947038484576,0.0272797285634392,0.260771787849225,0.351666829082757,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.294613817779537,190455178781.818
SimDataResults_326.csv,300.0,2.0,10.1374044898495,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.288000339679204,2.78113474456346,0.0056552631407749,0.252893682877066,0.0056552631407749,0.150437534294457,0.0081851422959871,1.06645490647176,0.0063905134736785,0.0265666749306928,0.257072229499052,0.35180420281261,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.288000339679204,190455178781.818
SimDataResults_326.csv,300.0,2.0,10.9894611778325,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.282017763400255,2.72139934199545,0.0058297929500157,0.253666023136309,0.0058297929500157,0.15084560826227,0.0085488733612415,1.03626425950275,0.0066732938561892,0.0259391230912706,0.253099244284235,0.351057101626958,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.282017763400255,190455178781.818
SimDataResults_326.csv,300.0,2.0,11.8415178658155,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.276571679685784,2.66754662120319,0.0059890678111382,0.253886612252897,0.0059890678111382,0.150945583075047,0.0088972923759982,1.00960439132774,0.0069440887608289,0.0253805542167829,0.248976845382084,0.349606048536273,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.276571679685784,190455178781.818
SimDataResults_326.csv,300.0,2.0,13.3728748215535,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.267900659097398,2.58280759938088,0.0062410170455195,0.253219613525717,0.0062410170455195,0.150529912746526,0.0094884069342703,0.969029687855459,0.0074033114577708,0.0245135423349148,0.241453192527592,0.345661803514003,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.267900659097398,190455178781.818
SimDataResults_326.csv,300.0,2.0,14.9042317772915,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.260358851082548,2.50998180216908,0.0064545331029581,0.251609922121304,0.0064545331029581,0.149584309192185,0.0100391091558009,0.935770029099557,0.0078308939600945,0.0237765377986396,0.234096539473719,0.340569122994888,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.260358851082548,190455178781.818
SimDataResults_326.csv,300.0,2.0,16.4355887330295,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.253688283834271,2.44616558873772,0.0066350343053001,0.249402812733971,0.0066350343053001,0.148301117556602,0.0105536670033695,0.90791847244481,0.008230177470346,0.023135543378333,0.227103837339946,0.334794040766087,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.253688283834271,190455178781.818
SimDataResults_326.csv,300.0,2.0,17.9669456887675,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.247708857355888,2.38940239462655,0.0067869394388696,0.246825747976113,0.0067869394388696,0.146807712176363,0.0110354107287873,0.884111680047668,0.0086037717227839,0.0225692029128752,0.220554509820298,0.328646196054545,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.247708857355888,190455178781.818
SimDataResults_326.csv,300.0,2.0,19.4983026445054,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.242288784558431,2.338287355687,0.0069139699265459,0.244032904406634,0.0069139699265459,0.145190797210432,0.0114870709485942,0.863391479448547,0.0089538181781835,0.022062261464654,0.214469167165843,0.322336926524043,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.242288784558431,190455178781.818
SimDataResults_326.csv,300.0,2.0,22.0672575312347,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.23420160549916,2.26256742801138,0.0070795524335988,0.239124471278241,0.0070795524335988,0.142348607903242,0.0121832457112322,0.83386690584457,0.0094929061868695,0.0213159236946071,0.205266228561835,0.311747842761243,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.23420160549916,190455178781.818
SimDataResults_326.csv,300.0,2.0,24.636212417964,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.227075210707679,2.19628129372448,0.0071965073488695,0.23422577341514,0.0071965073488695,0.139508138027424,0.0128102843258337,0.808904126418171,0.009977913599422,0.0206658354496638,0.19722944777561,0.301543579799271,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.227075210707679,190455178781.818
SimDataResults_326.csv,300.0,2.0,27.2051673046932,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.220690246356188,2.13717067041219,0.0072748004664459,0.229501219300807,0.0072748004664459,0.136763960443255,0.0133755479484451,0.787145172268037,0.0104146252422999,0.0200878044359722,0.190188331782957,0.291933927622394,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.220690246356188,190455178781.818
SimDataResults_326.csv,300.0,2.0,29.7741221914225,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.214909022913706,2.0838460285256,0.0073222236281973,0.225013364004944,0.0073222236281973,0.134153136400429,0.0138850592371738,0.767826630079851,0.0108077767256561,0.0195673821292076,0.183967778874499,0.282980125694945,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.214909022913706,190455178781.818
SimDataResults_326.csv,300.0,2.0,32.3430770781518,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.209634675796559,2.03531654257453,0.0073450430550923,0.220782962328429,0.0073450430550923,0.131688680879284,0.0143440127471054,0.750461399537969,0.0111614528570374,0.0190947053093677,0.178422078242641,0.274680392047877,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.209634675796559,190455178781.818
SimDataResults_326.csv,300.0,2.0,37.0321567357004,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.201091920421332,1.9568542132755,0.0073386573848942,0.213726897101392,0.0073386573848942,0.127571225144955,0.0150658331146065,0.722752322190283,0.0117165941101098,0.0183327537778644,0.169705745956434,0.261115989793051,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.201091920421332,190455178781.818
SimDataResults_326.csv,300.0,2.0,41.721236393249,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.193660377591822,1.88862009227572,0.0072905256209924,0.207498445540573,0.0072905256209924,0.123930563458827,0.0156585412835354,0.698894701049575,0.0121711279975426,0.0176725205017958,0.162363827481692,0.249401375878347,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.193660377591822,190455178781.818
SimDataResults_326.csv,300.0,2.0,46.4103160507975,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.187112253015769,1.82844415196479,0.0072170503871784,0.202001488713893,0.0072170503871784,0.120713819639217,0.0161423314854082,0.678000522738666,0.0125409121470604,0.0170924311487656,0.156049269223966,0.239242366372598,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.187112253015769,190455178781.818
SimDataResults_326.csv,300.0,2.0,51.0993957083461,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.181291794755534,1.77487417068513,0.0071288114298703,0.19712809609739,0.0071288114298703,0.117859979768931,0.0165338892215262,0.659543510100723,0.0128390342779462,0.0165782156888772,0.150539055062759,0.230359132655023,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.181291794755534,190455178781.818
SimDataResults_326.csv,300.0,2.0,55.7884753658947,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.176080276313458,1.72679136975442,0.0070328648114611,0.192786524557872,0.0070328648114611,0.115316520863394,0.0168473233772432,0.643118098556042,0.0130765473077234,0.0161190799074103,0.145678776324617,0.222525745481025,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.176080276313458,190455178781.818
SimDataResults_326.csv,300.0,2.0,63.3055749223044,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.168766828103368,1.65907742868102,0.006873665990785,0.186763952370913,0.006873665990785,0.111787298786121,0.0172154590685864,0.620211034083393,0.0133532714408951,0.0154770848996414,0.138972038431296,0.211750775091103,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.168766828103368,190455178781.818
SimDataResults_326.csv,300.0,2.0,70.8226744787142,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.162461412198769,1.60044409838149,0.0067189510905518,0.181675353584775,0.0067189510905518,0.108805556917842,0.0174539452472101,0.600583146009115,0.0135298383946587,0.0149258444997398,0.133281854427181,0.202673977992781,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.162461412198769,190455178781.818
SimDataResults_326.csv,300.0,2.0,78.3397740351239,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.156941569428748,1.54891384409773,0.0065745727446586,0.177323948743171,0.0065745727446586,0.106256635513737,0.0175944404605605,0.583490079435058,0.013630938606014,0.0144450456179153,0.128364015515982,0.194888459297088,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.156941569428748,190455178781.818
SimDataResults_326.csv,300.0,2.0,85.8568735915336,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.15205108032312,1.50309638016788,0.0064422918999545,0.173560740910145,0.0064422918999545,0.104053316392897,0.0176608462150031,0.568415417435807,0.013675170656264,0.0140206449196431,0.12405530743366,0.188109340562382,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.15205108032312,190455178781.818
SimDataResults_326.csv,300.0,2.0,93.3739731479433,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.147671756073924,1.46194759186003,0.0063221408418732,0.1702732056871,0.0063221408418732,0.102129507509756,0.0176714933066551,0.554971133910517,0.0136767693669419,0.0136420817811181,0.120236119534855,0.182130173484241,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.147671756073924,190455178781.818
SimDataResults_326.csv,300.0,2.0,107.206959544316,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.140665404957023,1.39591877162011,0.006130289631323,0.165204142347251,0.006130289631323,0.0991651340163738,0.0175877759230218,0.53358904508343,0.0136011461734508,0.0130394254213351,0.114204627012602,0.172748930546089,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.140665404957023,190455178781.818
SimDataResults_326.csv,300.0,2.0,121.039945940688,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.134658501150012,1.33916419291282,0.0059716186564383,0.161054193975413,0.0059716186564383,0.0967399508944592,0.017424553405468,0.515365407021562,0.0134657702403815,0.0125255070092443,0.109101425357943,0.164863526032427,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.134658501150012,190455178781.818
SimDataResults_326.csv,300.0,2.0,134.87293233706,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.129371006794773,1.28912162384282,0.0058391266698852,0.15754690060292,0.0058391266698852,0.0946912812459243,0.0172210986910301,0.499373205480209,0.0133008785041378,0.0120752515313069,0.104655312564421,0.158028447870467,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.129371006794773,190455178781.818
SimDataResults_326.csv,300.0,2.0,148.705918733433,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.124623680683483,1.24414502386322,0.0057263676564022,0.15450696111914,0.0057263676564022,0.0929158156802658,0.0169990846350131,0.485033615529321,0.0131230358174897,0.0116727914140083,0.100699262174972,0.151972361827345,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.124623680683483,190455178781.818
SimDataResults_326.csv,300.0,2.0,162.538905129805,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.120291868295818,1.20308429270493,0.0056284172903412,0.151815908749617,0.0056284172903412,0.0913434508647334,0.0167707160770853,0.471963702769945,0.012941491187442,0.0113068370485833,0.0971176270668793,0.146509033506244,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.120291868295818,190455178781.818
SimDataResults_326.csv,300.0,2.0,184.355967643391,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.114102931555686,1.14439489576977,0.0054962357762571,0.148088300407026,0.0054962357762571,0.0891622218543383,0.0164124892341932,0.453317180581339,0.0126587656541151,0.0107852806126066,0.0920399727631962,0.138791982396202,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.114102931555686,190455178781.818
SimDataResults_326.csv,300.0,2.0,206.173030156976,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.108483978592925,1.09106722375088,0.0053823777140221,0.14477896865036,0.0053823777140221,0.0872203937814573,0.0160703076479873,0.436370772310426,0.012390542380094,0.0103124015953347,0.0874581880363097,0.131848873906514,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.108483978592925,190455178781.818
SimDataResults_326.csv,300.0,2.0,227.990092670562,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.103289906672756,1.04170983986833,0.0052804036774883,0.141745179553967,0.0052804036774883,0.0854343861678371,0.0157478654706606,0.42064287174833,0.0121392569533596,0.0098756921387274,0.083239463232035,0.125467247444371,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.103289906672756,190455178781.818
SimDataResults_326.csv,300.0,2.0,249.807155184148,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.0984385567035403,0.99553909294769,0.0051865435471357,0.138911493033545,0.0051865435471357,0.083760084697764,0.0154433165015561,0.405880657432662,0.0119031727849156,0.009467909610575,0.0793101686142542,0.119530857816192,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.0984385567035403,190455178781.818
SimDataResults_326.csv,300.0,2.0,271.624217697733,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.0938780078040612,0.952057756365857,0.0050985742446746,0.13623422272286,0.0050985742446746,0.0821718193171355,0.0151538501839635,0.391937530577751,0.0116798965901223,0.0090841249472432,0.0756233601531326,0.113965880460873,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.0938780078040612,190455178781.818
SimDataResults_326.csv,300.0,2.0,300.0,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.0883234508419777,0.898971711343971,0.0049908353071852,0.132939828756192,0.0049908353071852,0.0802077037980739,0.0147963385924065,0.374860166764441,0.0114056335167949,0.0086156489509708,0.0711389532211503,0.107201329183649,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.0883234508419777,190455178781.818
SimDataResults_326.csv,300.0,2.0,300.0,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.0883234508419777,0.898971711343971,0.0049908353071852,0.132939828756192,0.0049908353071852,0.0802077037980739,0.0147963385924065,0.374860166764441,0.0114056335167949,0.0086156489509708,0.0711389532211503,0.107201329183649,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.0883234508419777,190455178781.818
SimDataResults_326.csv,300.0,2.0,300.000416666667,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.129910100725351,0.940557688216618,0.0049908337695552,0.132939781739314,0.0049908337695552,0.0802076759004796,0.0147963334804021,0.374859923922008,0.0114056296071293,0.0086156423376406,0.0711388897005264,0.10720123338875,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.129910100725351,190455178781.818
SimDataResults_326.csv,300.0,2.0,300.000833333333,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.171404510131204,0.982051427016404,0.0049908322346421,0.132939734921407,0.0049908322346421,0.080207648864999,0.0147963283702307,0.374859681381765,0.0114056257002787,0.0086156358628728,0.0711388263188091,0.10720113782523,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.171404510131204,190455178781.818
SimDataResults_326.csv,300.0,2.0,300.00125,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.21280493911242,1.02345118783582,0.0049908307056034,0.132939688533748,0.0049908307056034,0.0802076236876591,0.0147963232640252,0.374859439496713,0.0114056217994919,0.0086156296881625,0.0711387632379934,0.107201042762864,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.21280493911242,190455178781.818
SimDataResults_326.csv,300.0,2.0,300.003140360565,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.399536134290623,1.21017937999279,0.0049908240622721,0.132939499593201,0.0049908240622721,0.0802076007192541,0.0147963002977577,0.374858375380494,0.0114056044001361,0.0086156167907883,0.0711384922509146,0.107200636777042,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.399536134290623,190455178781.818
SimDataResults_326.csv,300.0,2.0,300.005030721131,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.584389124644645,1.39502941558783,0.0049908183920167,0.132939381930265,0.0049908183920167,0.0802078767337448,0.014796277997292,0.374857422622968,0.0114055879781029,0.0086156542036939,0.0711382719514427,0.107200315103162,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.584389124644645,190455178781.818
SimDataResults_326.csv,300.0,2.0,300.006921081696,7.15e-05,602200000000000.0,2.0,300.0,0.464158883361278,0.767353715247805,1.57799109948113,0.0049908147616491,0.132939413689788,0.0049908147616491,0.0802087712075699,0.0147962571015282,0.374856706043135,0.0114055735812344,0.0086157976509929,0.0711381587144569,0.107200171404858,34917682699.5728,382929156035.487,57374354958.666,1095672891827.93,23505402498.3652,151481525785.996,0.767353715247805,190455178781.818
